Year,Region,Technology,Hour,Fuel,value
2040,UK,PHS,37,Power,65.30922442832527
2020,UK,H2Tank,80,H2,9.244948479163412
2030,DE,H2Tank,74,H2,4.442019116675002
2040,NO,PHS,22,Power,-0.0
2020,DK,Battery,15,Power,-0.0
2050,DK,Battery,107,Power,86.78524655134903
2030,UK,Battery,55,Power,30.682726165318485
2040,DK,Battery,61,Power,93.52169454566626
2040,UK,H2Tank,44,H2,7.999711567593713
2040,FR,Battery,34,Power,65.53362329045802
2040,NO,H2Tank,23,H2,0.9152348921052635
2050,NO,H2Tank,15,H2,28.794393082700427
2020,DE,PHS,83,Power,-0.0
2020,NO,Battery,1,Power,-0.0
2040,UK,Battery,68,Power,34.85728847432867
2040,FR,H2Tank,31,H2,58.47594711335933
2040,NO,H2Tank,82,H2,81.31962723182497
2050,DE,Battery,111,Power,-0.0
2020,DE,H2Tank,42,H2,10.526315789473683
2050,FR,PHS,30,Power,264.4349377621383
2040,DE,H2Tank,78,H2,128.3234968583474
2050,DK,PHS,5,Power,95.58139115736267
2020,DK,PHS,59,Power,0.0
2040,NO,H2Tank,78,H2,76.84305534642498
2050,FR,Battery,36,Power,376.10133295879075
2030,DE,PHS,36,Power,-0.0
2050,FR,PHS,35,Power,300.5404797421853
2020,DE,PHS,76,Power,-0.0
2020,NO,Battery,28,Power,-0.0
2020,UK,Battery,25,Power,-0.0
2040,FR,PHS,2,Power,302.0293771603985
2040,FR,Battery,112,Power,213.24855398331357
2040,UK,H2Tank,2,H2,22.125
2030,FR,Battery,94,Power,149.80511695711076
2030,NO,PHS,62,Power,-0.0
2030,DK,H2Tank,106,H2,0.0
2040,FR,H2Tank,110,H2,81.00358767745603
2050,UK,PHS,84,Power,128.63828909619346
2030,DE,Battery,95,Power,33.42543211992392
2020,UK,Battery,110,Power,4.843748197363179
2020,UK,PHS,69,Power,-0.0
2020,DK,H2Tank,84,H2,0.0
2020,NO,Battery,105,Power,-0.0
2030,FR,PHS,103,Power,-0.0
2040,FR,PHS,14,Power,236.26180331122555
2020,UK,H2Tank,81,H2,9.244948479163412
2030,UK,PHS,99,Power,-0.0
2020,FR,Battery,115,Power,25.01250375087517
2030,FR,PHS,40,Power,-0.0
2020,DK,H2Tank,58,H2,0.0
2030,NO,H2Tank,86,H2,19.68460306617238
2050,DE,H2Tank,116,H2,56.728831763398205
2020,NO,H2Tank,61,H2,-0.0
2050,DE,PHS,24,Power,448.3975847808311
2040,FR,PHS,70,Power,258.2594392620539
2030,UK,H2Tank,118,H2,6.0
2040,NO,H2Tank,19,H2,0.9152348921052635
2050,UK,Battery,113,Power,69.95224004777474
2030,FR,Battery,16,Power,1.335111660086693
2020,FR,Battery,68,Power,22.318815362596467
2040,NO,PHS,6,Power,-0.0
2050,DK,H2Tank,64,H2,7.5
2050,NO,H2Tank,38,H2,10.559083520526267
2050,NO,Battery,4,Power,-0.0
2030,UK,PHS,100,Power,-0.0
2040,UK,H2Tank,34,H2,30.0
2040,FR,PHS,38,Power,204.7679970436
2020,NO,PHS,110,Power,-0.0
2040,UK,PHS,68,Power,82.50677203706422
2020,DK,H2Tank,66,H2,0.0
2040,DE,PHS,95,Power,-0.0
2050,UK,Battery,118,Power,212.4820982204788
2030,DK,PHS,62,Power,0.0
2040,NO,H2Tank,8,H2,24.393889589824568
2040,DE,Battery,17,Power,0.0
2020,DK,PHS,66,Power,0.0
2020,DE,H2Tank,49,H2,0.0
2050,DE,Battery,97,Power,-0.0
2020,NO,H2Tank,60,H2,-0.0
2040,FR,H2Tank,39,H2,66.62514098298846
2050,DK,H2Tank,83,H2,7.5
2050,DE,H2Tank,75,H2,55.98364134947434
2040,FR,H2Tank,26,H2,0.0
2020,UK,PHS,5,Power,-0.0
2050,FR,PHS,19,Power,305.9775161027786
2050,UK,PHS,87,Power,137.24376301513388
2050,UK,PHS,34,Power,117.3335254222964
2030,FR,PHS,5,Power,-0.0
2050,UK,Battery,32,Power,5.619194913380229
2020,FR,Battery,101,Power,49.89510493352993
2020,UK,Battery,8,Power,-0.0
2020,NO,PHS,19,Power,-0.0
2040,FR,Battery,109,Power,342.12537891428593
2020,DK,H2Tank,10,H2,0.0
2020,FR,H2Tank,106,H2,36.49122807017544
2030,DE,Battery,114,Power,33.3619809240087
2050,FR,Battery,17,Power,84.22680267903418
2050,NO,H2Tank,48,H2,8.42598847712517
2050,FR,Battery,102,Power,177.70310719830113
2050,DK,H2Tank,117,H2,7.5
2030,NO,PHS,15,Power,-0.0
2040,DK,PHS,68,Power,0.0
2050,NO,H2Tank,116,H2,36.774127679427046
2030,FR,PHS,102,Power,-0.0
2040,FR,PHS,107,Power,313.70110190271623
2030,FR,Battery,91,Power,149.85006748200317
2030,UK,H2Tank,49,H2,0.0
2040,DK,PHS,102,Power,0.0
2040,FR,Battery,61,Power,331.9923076595209
2040,DE,H2Tank,14,H2,41.601805628225016
2040,DK,H2Tank,29,H2,10.6875
2020,NO,Battery,112,Power,-0.0
2030,DE,PHS,81,Power,-0.0
2040,UK,PHS,105,Power,95.43655579978453
2040,FR,PHS,24,Power,172.4210979072066
2030,FR,Battery,45,Power,7.889728267351803
2040,DK,PHS,26,Power,0.0
2040,DK,H2Tank,94,H2,7.894736842105263
2040,UK,Battery,10,Power,81.61731492666982
2050,DE,Battery,66,Power,35.88666409706644
2050,FR,PHS,20,Power,295.8676170180484
2020,DE,PHS,77,Power,-0.0
2020,DK,PHS,21,Power,0.0
2020,NO,Battery,119,Power,-0.0
2020,DE,H2Tank,79,H2,32.616663327575
2030,NO,PHS,88,Power,-0.0
2030,UK,Battery,52,Power,0.7580566605000009
2050,DE,PHS,68,Power,512.3764196803179
2040,DE,H2Tank,86,H2,110.17172061576755
2050,DE,PHS,37,Power,468.29205677113646
2040,FR,PHS,88,Power,281.40658684694773
2030,FR,Battery,12,Power,32.203355761520285
2030,UK,PHS,48,Power,-0.0
2050,DK,PHS,84,Power,109.01690428384532
2050,UK,PHS,91,Power,148.67762287381362
2050,FR,Battery,59,Power,400.0
2040,NO,Battery,99,Power,-0.0
2050,UK,H2Tank,36,H2,25.39175440476354
2050,DE,Battery,93,Power,0.7363141054762978
2030,UK,H2Tank,42,H2,0.16355675946318726
2050,UK,PHS,113,Power,191.2288724015529
2030,DE,H2Tank,91,H2,-0.0
2050,DE,PHS,62,Power,515.4614668609813
2020,DK,Battery,33,Power,11.824073009885455
2030,NO,PHS,34,Power,-0.0
2050,FR,H2Tank,58,H2,200.0
2050,NO,H2Tank,6,H2,45.91011964587411
2020,DE,PHS,53,Power,-0.0
2020,NO,Battery,11,Power,-0.0
2020,NO,PHS,25,Power,-0.0
2030,DE,Battery,84,Power,33.462222165604054
2030,DE,H2Tank,82,H2,68.33292649526315
2020,UK,H2Tank,95,H2,9.244948479163412
2040,DE,PHS,56,Power,-0.0
2050,FR,H2Tank,14,H2,92.59064465250698
2030,UK,Battery,73,Power,-0.0
2020,UK,Battery,6,Power,1.2519871673606244
2020,DK,Battery,70,Power,32.26040923869826
2020,UK,PHS,6,Power,-0.0
2020,UK,H2Tank,88,H2,9.244948479163412
2020,UK,Battery,98,Power,5.199152390390713
2040,UK,H2Tank,29,H2,14.62659316563757
2020,FR,H2Tank,49,H2,0.0
2040,NO,H2Tank,75,H2,55.78258743774499
2030,FR,H2Tank,119,H2,25.0
2040,UK,PHS,70,Power,82.34184099976213
2040,DE,Battery,26,Power,-0.0
2050,UK,PHS,21,Power,114.30713113296116
2020,UK,H2Tank,26,H2,-0.0
2040,UK,Battery,117,Power,200.06001200200026
2020,DE,H2Tank,9,H2,0.0
2030,DK,Battery,11,Power,37.88278074723798
2030,DK,Battery,66,Power,57.58052114070218
2040,FR,Battery,46,Power,26.69520920750409
2030,UK,Battery,49,Power,0.0
2040,DE,Battery,8,Power,28.847101289800058
2030,DK,Battery,119,Power,39.134857626733094
2030,UK,H2Tank,54,H2,10.041205567925001
2040,NO,H2Tank,103,H2,36.13847205708815
2050,UK,H2Tank,12,H2,15.0
2020,UK,Battery,57,Power,-0.0
2030,NO,PHS,112,Power,-0.0
2040,FR,Battery,43,Power,26.703219372245883
2050,DK,PHS,36,Power,94.61417438988026
2040,NO,H2Tank,45,H2,26.761482161934907
2030,NO,PHS,76,Power,-0.0
2030,DE,H2Tank,62,H2,66.22727448867388
2050,FR,Battery,69,Power,99.3310634013208
2050,UK,H2Tank,101,H2,14.25
2020,DK,PHS,41,Power,0.0
2030,DE,Battery,48,Power,0.0
2030,DK,Battery,18,Power,2.8052088324450897
2030,DK,PHS,57,Power,0.0
2050,DE,PHS,34,Power,492.3520734200548
2040,DK,PHS,104,Power,0.0
2050,UK,H2Tank,32,H2,11.141754404763539
2020,NO,PHS,119,Power,-0.0
2030,FR,PHS,55,Power,-0.0
2030,NO,PHS,111,Power,-0.0
2040,NO,H2Tank,89,H2,54.86709758761447
2040,DK,Battery,52,Power,3.0603664907999915
2040,DK,PHS,23,Power,0.0
2050,DE,Battery,58,Power,154.42199234416617
2050,NO,PHS,43,Power,284.2887044221844
2020,DK,H2Tank,70,H2,0.0
2020,DK,Battery,79,Power,43.737923015273715
2040,UK,H2Tank,9,H2,8.625
2020,DK,H2Tank,3,H2,0.0
2040,UK,PHS,75,Power,81.93095439016653
2030,UK,PHS,66,Power,-0.0
2050,DE,PHS,16,Power,543.7519491925146
2050,FR,PHS,16,Power,336.3679740023296
2030,DK,H2Tank,71,H2,0.0
2020,NO,PHS,93,Power,-0.0
2050,UK,H2Tank,3,H2,15.0
2020,NO,H2Tank,27,H2,-0.0
2020,UK,H2Tank,39,H2,-0.0
2030,FR,PHS,29,Power,-0.0
2050,UK,Battery,7,Power,10.595117679466357
2020,DK,Battery,82,Power,47.929173418221595
2050,DE,PHS,13,Power,580.7512967036042
2020,DK,PHS,100,Power,0.0
2040,DK,PHS,103,Power,0.0
2020,FR,PHS,8,Power,-0.0
2020,DK,PHS,54,Power,0.0
2050,DK,H2Tank,96,H2,7.5
2040,FR,Battery,88,Power,374.15592427172595
2030,FR,H2Tank,53,H2,35.11797432453333
2050,UK,PHS,97,Power,165.74284428460868
2020,UK,PHS,67,Power,-0.0
2030,DK,PHS,111,Power,0.0
2030,FR,PHS,106,Power,-0.0
2040,UK,PHS,51,Power,71.86791055211788
2020,FR,Battery,28,Power,-0.0
2050,UK,Battery,15,Power,266.804434878386
2050,DK,PHS,6,Power,93.52502545247981
2030,FR,H2Tank,41,H2,16.847058430742628
2040,FR,Battery,73,Power,148.2342129209778
2030,DE,H2Tank,80,H2,70.0
2020,UK,Battery,67,Power,-0.0
2040,NO,Battery,33,Power,-0.0
2020,DK,H2Tank,101,H2,0.0
2040,FR,PHS,117,Power,310.5781698549407
2040,DK,Battery,112,Power,-0.0
2030,DK,Battery,74,Power,6.032604245106266
2040,FR,PHS,22,Power,185.1381920621244
2050,UK,H2Tank,37,H2,25.39175440476354
2020,NO,PHS,10,Power,-0.0
2040,FR,PHS,47,Power,216.66428294981182
2020,DE,H2Tank,71,H2,0.0
2020,DE,PHS,87,Power,-0.0
2050,DE,PHS,48,Power,430.9757822663018
2050,DE,H2Tank,89,H2,168.79862901785145
2030,NO,H2Tank,49,H2,0.0
2040,FR,PHS,6,Power,276.1537464610482
2020,UK,H2Tank,20,H2,-0.0
2020,DE,Battery,81,Power,0.016130876535981522
2030,FR,H2Tank,44,H2,9.210526315789473
2030,DE,PHS,61,Power,-0.0
2030,UK,PHS,28,Power,-0.0
2040,DE,Battery,46,Power,33.012742505015815
2050,FR,Battery,76,Power,0.0
2040,DK,H2Tank,68,H2,10.964912280701753
2030,UK,H2Tank,105,H2,12.0
2030,DE,PHS,51,Power,-0.0
2040,DK,PHS,116,Power,0.0
2020,DE,H2Tank,3,H2,20.856695261033806
2030,NO,Battery,86,Power,-0.0
2030,DK,PHS,63,Power,0.0
2050,DK,PHS,108,Power,95.14446897905809
2040,UK,Battery,59,Power,400.0
2050,UK,Battery,43,Power,174.88999378125627
2050,FR,PHS,59,Power,463.97044649150234
2040,DK,H2Tank,43,H2,9.956599535555394
2040,NO,PHS,87,Power,-0.0
2030,DE,Battery,94,Power,33.42877499742366
2030,UK,Battery,65,Power,-0.0
2050,DK,H2Tank,111,H2,7.5
2050,DK,H2Tank,50,H2,7.5
2030,DE,H2Tank,8,H2,23.31503109627139
2050,DK,H2Tank,112,H2,7.5
2050,UK,PHS,120,Power,200.0
2040,DE,PHS,116,Power,-0.0
2030,FR,Battery,51,Power,0.5270186679000155
2030,NO,Battery,46,Power,-0.0
2040,DE,H2Tank,50,H2,27.554894661724994
2020,DK,H2Tank,91,H2,0.0
2040,NO,Battery,107,Power,-0.0
2050,DE,Battery,86,Power,29.91676329463774
2030,FR,Battery,47,Power,7.888150400595616
2040,NO,H2Tank,63,H2,78.5526315789474
2050,UK,PHS,115,Power,196.8436058856222
2030,DE,Battery,59,Power,64.40160019209182
2050,NO,H2Tank,74,H2,7.839024665415342
2020,NO,Battery,118,Power,-0.0
2030,FR,PHS,11,Power,-0.0
2040,DE,Battery,73,Power,23.98362311602774
2050,DE,PHS,82,Power,585.9116090868654
2040,FR,Battery,64,Power,260.2612014507553
2030,DE,H2Tank,23,H2,0.0
2050,FR,PHS,10,Power,397.4232264749545
2050,FR,H2Tank,93,H2,186.23669278547325
2050,UK,Battery,33,Power,0.0
2020,DE,H2Tank,83,H2,20.48420869634693
2030,DE,H2Tank,51,H2,33.25
2040,DK,Battery,102,Power,3.769387471594661
2040,DK,H2Tank,107,H2,15.0
2030,NO,Battery,53,Power,-0.0
2050,DE,H2Tank,117,H2,56.9531682403982
2030,NO,Battery,23,Power,-0.0
2050,NO,PHS,70,Power,246.5513248486148
2030,NO,H2Tank,69,H2,9.199506951052628
2020,DE,Battery,120,Power,0.01606808549999883
2030,DE,PHS,9,Power,-0.0
2040,DE,PHS,93,Power,-0.0
2030,DK,PHS,86,Power,0.0
2020,NO,PHS,105,Power,-0.0
2020,UK,H2Tank,31,H2,-0.0
2020,UK,H2Tank,33,H2,-0.0
2030,DE,H2Tank,24,H2,-0.0
2040,NO,PHS,108,Power,-0.0
2050,FR,H2Tank,91,H2,200.0
2050,NO,Battery,95,Power,-0.0
2050,DE,H2Tank,39,H2,150.67111686617312
2030,DK,Battery,89,Power,15.572666845869849
2020,FR,H2Tank,64,H2,24.499635065964906
2050,DK,Battery,76,Power,50.81634793836553
2040,DE,PHS,10,Power,-0.0
2030,DK,PHS,82,Power,0.0
2030,DE,Battery,10,Power,0.0
2030,FR,PHS,51,Power,-0.0
2050,FR,H2Tank,103,H2,200.0
2030,FR,Battery,92,Power,149.83508247525498
2020,UK,Battery,20,Power,-0.0
2030,DE,H2Tank,60,H2,70.0
2020,FR,PHS,1,Power,-0.0
2040,NO,PHS,61,Power,-0.0
2040,FR,Battery,25,Power,-0.0
2050,DK,PHS,42,Power,103.02543664280098
2050,UK,PHS,83,Power,125.7640531493428
2050,FR,Battery,58,Power,307.49150563400707
2050,FR,PHS,33,Power,286.1199334892303
2020,DE,H2Tank,87,H2,9.957892906873246
2040,FR,H2Tank,60,H2,100.0
2040,DK,Battery,85,Power,6.1778548920382095
2050,FR,PHS,54,Power,428.6845115262128
2040,DE,Battery,35,Power,82.69958022237887
2050,NO,H2Tank,50,H2,8.42598847712517
2040,NO,PHS,55,Power,-0.0
2040,UK,Battery,35,Power,265.93481425897414
2020,UK,H2Tank,61,H2,2.845306441465165
2040,UK,Battery,27,Power,-0.0
2050,UK,H2Tank,93,H2,14.25
2040,DK,H2Tank,77,H2,14.25
2040,FR,PHS,95,Power,279.4426404379556
2040,FR,Battery,74,Power,148.2193894996857
2040,NO,Battery,2,Power,-0.0
2040,FR,H2Tank,65,H2,100.0
2040,DE,Battery,2,Power,70.05903926125492
2050,NO,Battery,76,Power,0.0
2030,UK,H2Tank,63,H2,8.842105263157894
2040,NO,PHS,91,Power,0.0
2040,FR,Battery,11,Power,61.70479828000919
2040,NO,Battery,6,Power,-0.0
2050,FR,Battery,5,Power,75.65922757211412
2020,DK,PHS,91,Power,0.0
2020,DK,PHS,94,Power,0.0
2030,NO,Battery,114,Power,-0.0
2020,DK,Battery,3,Power,22.75540099098174
2020,NO,PHS,79,Power,-0.0
2030,DK,H2Tank,33,H2,0.0
2020,UK,H2Tank,21,H2,-0.0
2050,NO,PHS,107,Power,398.4929153475351
2050,DE,Battery,90,Power,0.7365350438941511
2020,DE,H2Tank,21,H2,-0.0
2020,UK,Battery,39,Power,-0.0
2030,DK,H2Tank,51,H2,0.0
2040,NO,H2Tank,9,H2,20.28204748456141
2050,NO,Battery,98,Power,-0.0
2050,NO,H2Tank,25,H2,12.86333237238846
2040,FR,Battery,1,Power,199.98
2040,FR,Battery,27,Power,-0.0
2050,FR,H2Tank,27,H2,-0.0
2040,NO,H2Tank,24,H2,-0.0
2050,DE,Battery,53,Power,37.354862311218646
2040,DE,PHS,114,Power,-0.0
2020,UK,PHS,15,Power,-0.0
2050,DE,H2Tank,22,H2,39.17042495291301
2030,NO,Battery,43,Power,-0.0
2050,FR,Battery,85,Power,293.6640854714685
2020,UK,PHS,61,Power,-0.0
2020,DE,PHS,40,Power,-0.0
2020,NO,H2Tank,47,H2,0.0
2030,UK,H2Tank,14,H2,6.0
2050,FR,Battery,22,Power,0.0
2030,DE,Battery,16,Power,0.0
2030,DK,PHS,98,Power,0.0
2050,FR,H2Tank,72,H2,15.176239848498508
2050,DK,H2Tank,30,H2,7.5
2020,DK,Battery,87,Power,31.723854820303856
2040,DE,H2Tank,64,H2,122.56817318368421
2050,UK,Battery,87,Power,42.56080039829504
2030,DK,Battery,23,Power,0.0
2050,FR,PHS,104,Power,526.6416649008305
2020,FR,Battery,81,Power,49.995
2040,UK,H2Tank,38,H2,30.0
2030,FR,H2Tank,36,H2,50.0
2030,NO,Battery,108,Power,-0.0
2030,FR,H2Tank,77,H2,35.625
2040,DE,Battery,56,Power,111.27413569808475
2020,FR,PHS,63,Power,-0.0
2030,DE,PHS,26,Power,-0.0
2050,DE,H2Tank,115,H2,62.19947870993105
2020,NO,PHS,63,Power,-0.0
2050,DK,Battery,108,Power,72.00761466348283
2050,UK,H2Tank,5,H2,15.0
2030,FR,H2Tank,107,H2,48.29318459719299
2040,FR,PHS,64,Power,259.81443384098526
2020,DE,Battery,24,Power,-0.0
2050,DE,H2Tank,30,H2,110.78533515640603
2020,DK,PHS,25,Power,0.0
2040,FR,PHS,18,Power,210.64884856483332
2050,DE,PHS,64,Power,514.4310593887262
2040,NO,H2Tank,2,H2,43.38815789473684
2050,FR,PHS,58,Power,456.9273738653677
2020,NO,H2Tank,117,H2,0.6885964495499988
2030,DK,PHS,56,Power,0.0
2050,NO,PHS,50,Power,260.2596857730197
2050,NO,Battery,120,Power,-0.0
2020,FR,Battery,15,Power,2.0483637916864668
2020,DK,Battery,75,Power,19.902447785633754
2040,DK,H2Tank,27,H2,3.5625
2030,UK,Battery,18,Power,-0.0
2050,UK,Battery,83,Power,14.512182057094593
2050,DK,PHS,89,Power,100.64544022419585
2030,NO,H2Tank,71,H2,2.6205595826315764
2030,UK,Battery,29,Power,17.503788772703704
2020,NO,PHS,27,Power,-0.0
2030,DK,PHS,113,Power,0.0
2020,UK,Battery,21,Power,-0.0
2020,DK,H2Tank,115,H2,0.0
2030,FR,H2Tank,67,H2,41.71857276157894
2040,UK,Battery,95,Power,228.9288663794751
2040,UK,Battery,93,Power,228.97465902153283
2030,UK,Battery,46,Power,-0.0
2040,DK,PHS,30,Power,0.0
2030,FR,Battery,18,Power,1.3348446511057923
2020,FR,PHS,26,Power,-0.0
2040,UK,H2Tank,16,H2,21.234504849318995
2030,DE,H2Tank,32,H2,70.0
2050,UK,Battery,2,Power,239.37921518963842
2020,DK,PHS,48,Power,0.0
2040,UK,H2Tank,82,H2,30.0
2050,DK,Battery,50,Power,0.0
2040,UK,Battery,109,Power,238.76529479645578
2040,NO,Battery,10,Power,-0.0
2030,DE,Battery,28,Power,-0.0
2040,UK,PHS,116,Power,95.8919869809741
2050,DE,H2Tank,36,H2,168.79862901785145
2020,UK,H2Tank,107,H2,9.244948479163412
2040,DE,Battery,37,Power,71.7686551122191
2040,DK,PHS,46,Power,0.0
2030,FR,Battery,32,Power,11.728348766320345
2040,DK,H2Tank,118,H2,7.125
2030,UK,Battery,48,Power,-0.0
2030,DK,Battery,111,Power,0.6429324945351035
2020,FR,H2Tank,35,H2,10.960966459298245
2030,DE,Battery,5,Power,28.059679339134316
2040,DE,H2Tank,111,H2,28.70607858947368
2040,NO,H2Tank,70,H2,54.50606297157899
2020,DE,H2Tank,13,H2,-0.0
2050,NO,Battery,74,Power,0.0
2020,UK,Battery,106,Power,5.194994523949955
2020,DK,PHS,83,Power,0.0
2050,FR,Battery,110,Power,266.98188860910136
2040,NO,Battery,18,Power,-0.0
2050,FR,Battery,57,Power,190.33638722111337
2020,FR,Battery,118,Power,25.00500075010001
2050,FR,H2Tank,7,H2,94.50025330571417
2030,NO,PHS,21,Power,-0.0
2020,DE,H2Tank,95,H2,8.210860168293365
2020,NO,H2Tank,12,H2,-0.0
2030,UK,Battery,23,Power,-0.0
2030,DK,PHS,117,Power,0.0
2040,DE,Battery,65,Power,74.22098473160756
2040,DK,H2Tank,62,H2,15.0
2020,FR,PHS,31,Power,-0.0
2030,NO,PHS,100,Power,-0.0
2020,DK,PHS,78,Power,0.0
2020,NO,Battery,16,Power,-0.0
2040,FR,Battery,19,Power,-0.0
2040,DE,Battery,4,Power,70.04502815399306
2020,UK,H2Tank,56,H2,2.880313986683331
2020,FR,PHS,15,Power,-0.0
2030,FR,PHS,28,Power,-0.0
2050,NO,Battery,110,Power,0.0
2020,DK,H2Tank,63,H2,0.0
2050,FR,H2Tank,118,H2,117.1326754385965
2030,UK,H2Tank,25,H2,-0.0
2040,DK,PHS,97,Power,0.0
2050,DK,H2Tank,11,H2,7.5
2040,NO,H2Tank,94,H2,39.417150211298676
2050,DE,H2Tank,113,H2,65.26931651817667
2030,DE,PHS,6,Power,-0.0
2040,FR,PHS,71,Power,258.0011798227918
2020,DK,PHS,106,Power,0.0
2050,FR,Battery,98,Power,0.0
2020,DE,PHS,91,Power,-0.0
2030,NO,Battery,103,Power,0.0
2040,DE,Battery,54,Power,36.52255953403946
2020,DK,PHS,115,Power,0.0
2020,NO,PHS,60,Power,-0.0
2030,NO,H2Tank,109,H2,0.0
2030,DK,Battery,105,Power,10.493773225215891
2040,DK,Battery,93,Power,3.772781617165592
2030,DE,PHS,72,Power,-0.0
2050,NO,H2Tank,95,H2,21.459279600287797
2050,UK,PHS,77,Power,108.45811719326261
2050,FR,H2Tank,24,H2,7.777028843659551
2050,DE,PHS,102,Power,574.3040350013007
2040,DE,PHS,12,Power,-0.0
2050,DE,H2Tank,25,H2,-0.0
2040,NO,Battery,77,Power,-0.0
2040,NO,PHS,81,Power,-0.0
2040,NO,H2Tank,55,H2,92.20150969644506
2030,UK,PHS,58,Power,-0.0
2050,DK,Battery,96,Power,0.4728944234706034
2020,FR,Battery,31,Power,4.362357613601837
2050,FR,PHS,37,Power,307.38335044276647
2020,DK,PHS,105,Power,0.0
2050,NO,Battery,81,Power,-0.0
2030,NO,PHS,113,Power,-0.0
2050,UK,Battery,111,Power,86.29817303776656
2040,UK,Battery,54,Power,295.39845194468745
2040,UK,Battery,17,Power,0.0
2040,DE,H2Tank,29,H2,53.212279166308335
2050,DK,H2Tank,99,H2,7.5
2040,NO,Battery,38,Power,-0.0
2050,UK,Battery,76,Power,-0.0
2030,DE,Battery,49,Power,0.0
2030,DK,PHS,120,Power,-0.0
2020,FR,Battery,63,Power,23.240045713541054
2050,DE,Battery,31,Power,129.47122602887976
2020,DK,PHS,81,Power,0.0
2050,DK,H2Tank,74,H2,7.5
2030,UK,Battery,42,Power,-0.0
2030,DK,PHS,12,Power,0.0
2030,DE,H2Tank,110,H2,5.919619219538452
2040,DK,PHS,65,Power,0.0
2020,DK,H2Tank,45,H2,0.0
2020,FR,Battery,8,Power,2.0497982200546145
2020,DE,Battery,62,Power,0.016161555871531175
2030,DK,Battery,36,Power,19.849610679694806
2040,FR,Battery,42,Power,26.705889961242008
2050,NO,H2Tank,37,H2,10.559083520526267
2020,DK,H2Tank,108,H2,0.0
2030,DK,H2Tank,104,H2,0.0
2050,NO,PHS,54,Power,277.1460112647484
2050,DE,H2Tank,120,H2,84.39931450892573
2030,UK,Battery,79,Power,41.02497163813172
2040,DK,H2Tank,22,H2,0.020774754912280768
2020,DK,H2Tank,52,H2,0.0
2040,NO,Battery,75,Power,-0.0
2050,DE,Battery,100,Power,22.834375846945626
2050,DK,Battery,78,Power,69.27239460790955
2040,DE,PHS,108,Power,-0.0
2050,NO,Battery,117,Power,-0.0
2030,DE,PHS,55,Power,-0.0
2020,DK,PHS,88,Power,0.0
2050,DK,Battery,6,Power,56.15846129035719
2030,NO,PHS,46,Power,-0.0
2040,NO,H2Tank,5,H2,36.72941590561404
2050,UK,Battery,69,Power,52.50656357210933
2030,UK,H2Tank,46,H2,0.0
2030,FR,H2Tank,96,H2,4.684279273947723
2020,DE,Battery,38,Power,0.01620039213233889
2050,DK,H2Tank,9,H2,7.5
2030,NO,PHS,99,Power,-0.0
2050,DK,H2Tank,2,H2,7.5
2030,UK,Battery,50,Power,-0.0
2050,DE,H2Tank,41,H2,120.49285471675617
2030,DK,H2Tank,7,H2,0.0
2030,DK,Battery,106,Power,10.49272384789337
2040,DE,H2Tank,57,H2,130.0
2040,NO,Battery,66,Power,-0.0
2050,DE,H2Tank,15,H2,84.39931450892573
2050,NO,Battery,26,Power,-0.0
2030,DE,H2Tank,98,H2,0.0
2050,DE,Battery,23,Power,0.0
2040,FR,Battery,62,Power,293.28738077134756
2040,FR,H2Tank,117,H2,45.138967576235665
2050,DK,H2Tank,82,H2,7.5
2040,UK,Battery,72,Power,19.60319969946803
2020,FR,Battery,83,Power,49.98500149995
2030,FR,PHS,87,Power,-0.0
2030,NO,PHS,59,Power,-0.0
2020,NO,H2Tank,96,H2,0.17870754374999803
2040,NO,Battery,60,Power,-0.0
2040,DK,PHS,33,Power,0.0
2050,DK,H2Tank,116,H2,7.5
2020,FR,PHS,73,Power,-0.0
2040,FR,H2Tank,34,H2,78.69207909711444
2040,DK,H2Tank,14,H2,9.149321320411998
2030,NO,PHS,51,Power,-0.0
2030,NO,H2Tank,106,H2,0.3814563044000001
2050,DE,Battery,109,Power,0.0
2020,DK,Battery,41,Power,9.254448036639888
2020,DE,Battery,55,Power,0.016172873487234802
2040,DE,H2Tank,58,H2,130.0
2030,FR,Battery,30,Power,6.681635078100008
2020,FR,Battery,6,Power,2.0502082412007723
2050,NO,H2Tank,110,H2,20.258224963882906
2050,FR,Battery,53,Power,0.0
2040,FR,PHS,48,Power,216.447618666862
2040,FR,PHS,84,Power,282.53503289820077
2020,UK,H2Tank,8,H2,1.9702980941162809
2040,UK,Battery,71,Power,22.977734309936054
2050,FR,H2Tank,3,H2,96.40986195892135
2050,NO,Battery,79,Power,-0.0
2050,NO,PHS,64,Power,268.92642527671444
2020,DE,H2Tank,74,H2,0.0
2030,FR,H2Tank,29,H2,18.148961584108328
2030,UK,H2Tank,4,H2,6.0
2040,DE,Battery,116,Power,77.24188829319603
2040,NO,PHS,104,Power,-0.0
2030,DE,Battery,102,Power,33.402041335610946
2050,DE,Battery,118,Power,0.0
2050,DE,PHS,15,Power,556.0727278026702
2030,FR,H2Tank,16,H2,21.996509838421048
2050,NO,H2Tank,31,H2,10.559083520526267
2050,NO,H2Tank,56,H2,8.42598847712517
2030,DE,Battery,7,Power,0.0
2040,UK,H2Tank,74,H2,0.0
2020,UK,Battery,55,Power,2.2156527028534923
2030,UK,H2Tank,77,H2,8.549999999999999
2030,DE,Battery,78,Power,15.555481787848906
